1
2
10
1
6
2
8
4
0
2
0
3
0
8
13
6
1
8
16
2
0
5
1
3
0
6
4
2
1
1
4
2
5
0
10
0
1
4
2
1
3
1
34
11
7
1
1
2
7
0
2
0
30
2
0
4
8
2
5
1
1
4
3
3
0
1
6
1
7
15
1
8
15
1
5
4
7
0
3
5
2
1
2
1
8
0
8
6
8
1
2
1
1
11
7
4
3
1
5
0
3
0
7
4
3
3
1
4
2
12
3
17
7
0
1
12
3
0
11
2
1
2
0
3
0
1
0
0
0
1
1
5
5
2
11
16
2
3
1
2
5
1
4
4
1
2
3
14
1
1
1
16
4
0
3
9
2
0
1
2
2
4
6
13
0
1
2
3
3
0
10
7
0
8
1
1
2
11
3
0
6
1
2
2
10
11
5
1
1
3
3
2
2
1
2
1
4
2
1
1
4
3
25
2
5
27
3
11
7
1
5
0
3
6
4
15
1
28
5
2
2
2
8
6
1
7
4
1
2
1
2
14
0
10
5
9
0
1
18
6
5
3
0
0
1
0
3
2
10
6
1
5
3
3
4
2
12
1
7
1
6
0
10
0
11
3
3
4
16
5
1
12
2
0
0
8
3
4
1
2
2
3
8
2
8
5
3
37
4
22
3
5
1
6
0
3
0
9
24
8
0
2
7
13
4
8
3
1
2
2
2
2
6
1
2
2
5
0
0
0
72
1
7
0
6
0
10
1
1
8
9
3
1
1
3
4
3
1
8
7
1
3
2
7
4
0
1
2
1
2
0
9
5
1
1
3
9
7
1
0
1
1
2
4
8
2
2
1
1
0
0
2
0
1
1
2
10
0
0
1
3
0
0
8
2
0
8
3
0
11
3
2
1
6
1
4
1
11
2
1
7
5
0
1
2
2
1
3
4
0
8
3
0
0
1
3
1
4
1
7
1
0
2
1
1
1
1
1
7
3
2
1
6
2
2
4
0
5
3
20
4
8
15
1
4
4
0
2
1
1
0
1
0
1
4
2
3
18
0
0
1
5
16
2
2
2
12
1
9
4
0
13
1
9
1
2
1
2
3
2
2
1
4
8
6
1
4
15
1
1
2
2
2
1
16
2
10
13
2
1
