1,?,4.49,?
2,?,4.52,?
3,?,3.54,?
4,?,4.13,?
5,?,1.79,?
6,?,1.85,?
7,?,1.961,?
8,?,4.16,?
9,?,4.28,?
10,?,4.28,?
11,?,3.3,?
12,?,2.84,?
13,?,3.51,?
14,?,2.23,?
15,?,3.39,?
16,?,2.41,?
17,?,2.77,?
18,?,3.14,?
19,?,2.72,?
20,?,4.33,?
21,?,3.82,?
22,?,3.47,?
23,?,4.1,?
24,?,3.11,?
25,?,1.232,?
26,?,3.73,?
27,?,3.995,?
28,?,4.17,?
29,?,3.57,?
30,?,2.162,?
31,?,4.17,?
32,?,3.58,?
33,?,3.507,?
34,?,3.35,?
35,?,2.92,?
36,?,1.503,?
37,?,4.09,?
38,?,1.86,?
39,?,4.01,?
40,?,4.11,?
41,?,3.31,?
42,?,2.06,?
43,?,3.02,?
44,?,2.255,?
45,?,3.91,?
46,?,3.06,?
47,?,2.96,?
48,?,3.05,?
49,?,3.55,?
50,?,3.11,?
51,?,3.06,?
52,?,4.19,?
53,?,2.87,?
54,?,3.818,?
55,?,4.57,?
56,?,3.207,?
57,?,2.63,?
58,?,2.42,?
59,?,3.65,?
60,?,3.71,?
61,?,4.25,?
62,?,4.03,?
63,?,2.81,?
64,?,4.23,?
65,?,2.27,?
66,?,2.033,?
67,?,2.56,?
68,?,4.07,?
69,?,3.16,?
70,?,4.178,?
71,?,2.76,?
72,?,4.53,?
73,?,3.28,?
74,?,4.93,?
75,?,4.69,?
76,?,2.52,?
77,?,3.37,?
78,?,3.2,?
79,?,4.01,?
80,?,2.9,?
81,?,4.07,?
82,?,2.36,?
83,?,2.48,?
84,?,3.86,?
85,?,4.56,?
86,?,2.59,?
87,?,3.083,?
88,?,3.93,?
89,?,2.99,?
90,?,2.67,?
91,?,4.09,?
92,?,3.596,?
93,?,3.35,?
94,?,4.15,?
95,?,1.97,?
96,?,4.27,?
97,?,2.739,?
98,?,3.501,?
99,?,2.67,?
100,?,3.02,?
101,?,3.7,?
102,?,2.4,?
103,?,3.62,?
104,?,3,?
105,?,1.943,?
106,?,2.95,?
107,?,4.09,?
108,?,2.75,?
109,?,2.23,?
110,?,2.5,?
111,?,3.21,?
112,?,2.06,?
113,?,4.38,?
114,?,2.205,?
115,?,1.597,?
116,?,3.77,?
117,?,3.004,?
118,?,1.593,?
119,?,4.1,?
120,?,2.21,?
121,?,2.13,?
122,?,2.38,?
123,?,2.115,?
124,?,2.086,?
125,?,2.29,?
126,?,4.65,?
127,?,3.16,?
128,?,2.16,?
129,?,2.97,?
130,?,3.03,?
131,?,2.37,?
132,?,1.87,?
133,?,2.207,?
134,?,2.77,?
135,?,1.77,?
136,?,3.95,?
137,?,3.32,?
138,?,1.22,?
139,?,3.5,?
140,?,3.813,?
141,?,3.9,?
142,?,2.54,?
143,?,3.77,?
144,?,2.78,?
145,?,1.88,?
146,?,1.27,?
147,?,2.89,?
148,?,3.43,?
149,?,4.66,?
150,?,3.11,?
151,?,2.29,?
152,?,1.696,?
153,?,4.3,?
154,?,2.76,?
155,?,2.3,?
156,?,3.76,?
157,?,3.47,?
158,?,4.036,?
159,?,3.17,?
160,?,2.98,?
161,?,3.203,?
162,?,4.02,?
163,?,3.12,?
164,?,3.04,?
165,?,1.385,?
166,?,4.17,?
167,?,4.34,?
168,?,4,?
169,?,4.26,?
170,?,1.923,?
171,?,2.42,?
172,?,4.21,?
173,?,4.567,?
174,?,4.31,?
175,?,2.51,?
176,?,3.85,?
177,?,2.37,?
178,?,2.67,?
179,?,4.41,?
180,?,3.3,?
181,?,3.28,?
182,?,3.9,?
183,?,4.35,?
184,?,1.33,?
185,?,3.808,?
186,?,2.63,?
187,?,3.16,?
188,?,3.57,?
189,?,2.836,?
190,?,2.44,?
191,?,3.32,?
192,?,3.57,?
193,?,1.85,?
194,?,4.193,?
195,?,4.06,?
196,?,2.1,?
197,?,2.26,?
198,?,3.156,?
199,?,3.15,?
200,?,2.87,?
201,?,2.71,?
202,?,4.07,?
203,?,3.12,?
204,?,2.13,?
205,?,2.929,?
206,?,3.025,?
207,?,2.89,?
208,?,2.215,?
209,?,4.726,?
210,?,2.572,?
211,?,3.44,?
212,?,3.74,?
213,?,2.083,?
214,?,2.32,?
215,?,2.58,?
216,?,2.51,?
217,?,2.51,?
218,?,3.757,?
219,?,3.98,?
220,?,3.17,?
221,?,2.06,?
222,?,2.76,?
223,?,3.44,?
224,?,4.58,?
225,?,3.63,?
226,?,4.26,?
227,?,4.53,?
228,?,2.704,?
229,?,3.67,?
230,?,1.857,?
231,?,3.85,?
232,?,3.81,?
233,?,2.083,?
234,?,1.46,?
235,?,2.728,?
236,?,2.137,?
237,?,2.99,?
238,?,3.66,?
239,?,1.45,?
240,?,3.86,?
241,?,3.31,?
242,?,2.182,?
243,?,3.65,?
244,?,3.4,?
245,?,3.214,?
246,?,3.09,?
247,?,2.54,?
248,?,3.014,?
249,?,1.92,?
250,?,3.51,?
251,?,4.15,?
252,?,4.07,?
253,?,2.41,?
254,?,3.96,?
255,?,3.288,?
256,?,2.665,?
257,?,4.3,?
258,?,3.457,?
259,?,2.115,?
260,?,3.77,?
261,?,2.213,?
262,?,3.41,?
263,?,2.92,?
264,?,3.12,?
265,?,2.21,?
266,?,3.32,?
267,?,3.67,?
268,?,2.482,?
269,?,3.22,?
270,?,3.79,?
271,?,2.83,?
272,?,4.01,?
273,?,3.4,?
274,?,4.02,?
275,?,2.95,?
276,?,1.97,?
277,?,3.13,?
278,?,3.21,?
279,?,3.735,?
280,?,4.38,?
281,?,2.535,?
282,?,4.26,?
283,?,4.01,?
284,?,4.14,?
285,?,2.954,?
286,?,2.5,?
287,?,3.667,?
288,?,2.64,?
289,?,2.16,?
290,?,2.98,?
291,?,3.08,?
292,?,3.22,?
293,?,3.73,?
294,?,3.23,?
295,?,2.85,?
296,?,3.027,?
297,?,1.7,?
298,?,4.29,?
299,?,2.78,?
300,?,2.51,?
301,?,3.02,?
302,?,4.1,?
303,?,3.708,?
304,?,3.42,?
305,?,3.63,?
306,?,3.85,?
307,?,3.28,?
308,?,3.483,?
309,?,3.26,?
310,?,2.121,?
311,?,4.69,?
312,?,2.26,?
313,?,4.27,?
314,?,2.01,?
315,?,4.75,?
316,?,4.28,?
317,?,3.18,?
318,?,4.32,?
319,?,3.12,?
320,?,2.87,?
321,?,4.625,?
322,?,2.857,?
323,?,2.78,?
324,?,2.81,?
325,?,3.41,?
326,?,4.02,?
327,?,3.44,?
328,?,3.17,?
329,?,3.98,?
330,?,4.01,?
331,?,2.27,?
332,?,1.51,?
333,?,1.7,?
334,?,4.14,?
335,?,1.7,?
